,DOMICILIO_ACESSO_INTERNET,TEM_RADIO,TEM_DVD,NUMERO_TV_PLASMA,NUMERO_TV_TUBO,TEM_ASSINATURA_TV
133188,Nao,Sim,Sim,0.0,1.0,Nao
133189,Nao,Nao,Sim,1.0,0.0,Nao
133190,Nao,Sim,Sim,0.0,1.0,Nao
133191,Nao,Nao,Sim,0.0,1.0,Nao
133192,Sim,Nao,Nao,0.0,2.0,Nao
133193,Sim,Nao,Sim,1.0,1.0,Nao
133194,Nao,Nao,Sim,1.0,0.0,Nao
133196,Nao,Sim,Sim,0.0,1.0,Sim
133197,Nao,Sim,Sim,0.0,2.0,Nao
133198,Nao,Sim,Sim,0.0,1.0,Nao
133200,Sim,Sim,Sim,1.0,0.0,Sim
133201,Sim,Nao,Nao,1.0,1.0,Sim
133202,Sim,Nao,Sim,0.0,1.0,Nao
133203,Nao,Nao,Sim,0.0,1.0,Nao
133204,Nao,Sim,Nao,0.0,1.0,Nao
133205,Nao,Sim,Nao,0.0,1.0,Nao
133206,Sim,Sim,Sim,0.0,2.0,Nao
133208,Nao,Sim,Sim,0.0,3.0,Nao
133209,Nao,Sim,Sim,1.0,1.0,Nao
133212,Sim,Sim,Sim,0.0,2.0,Nao
133217,Nao,Sim,Nao,0.0,1.0,Nao
133218,Sim,Sim,Sim,2.0,1.0,Sim
133219,Sim,Sim,Sim,2.0,3.0,Sim
133222,Sim,Nao,Sim,1.0,1.0,Sim
133223,Sim,Sim,Sim,0.0,2.0,Sim
133226,Nao,Nao,Nao,0.0,1.0,Nao
133227,Nao,Sim,Sim,0.0,2.0,Sim
133228,Sim,Sim,Sim,1.0,0.0,Sim
133230,Sim,Sim,Sim,0.0,1.0,Nao
133232,Sim,Sim,Sim,1.0,0.0,Sim
133233,Sim,Sim,Sim,0.0,1.0,Sim
133234,Sim,Sim,Sim,3.0,1.0,Sim
133237,Sim,Nao,Sim,2.0,1.0,Sim
133238,Sim,Sim,Sim,1.0,3.0,Sim
133239,Sim,Sim,Sim,2.0,1.0,Nao
133240,Sim,Sim,Sim,1.0,1.0,Sim
133241,Sim,Nao,Sim,0.0,2.0,Sim
133242,Sim,Nao,Sim,1.0,1.0,Nao
133244,Sim,Nao,Nao,0.0,1.0,Sim
133245,Sim,Sim,Nao,0.0,1.0,Sim
133246,Sim,Sim,Sim,1.0,1.0,Sim
133248,Sim,Sim,Sim,0.0,1.0,Sim
133251,Sim,Sim,Sim,1.0,0.0,Sim
133253,Nao,Nao,Sim,0.0,1.0,Sim
133254,Nao,Sim,Sim,0.0,2.0,Nao
133255,Sim,Sim,Sim,2.0,0.0,Sim
133256,Nao,Nao,Sim,0.0,1.0,Sim
133257,Sim,Sim,Sim,2.0,1.0,Sim
133260,Sim,Nao,Sim,0.0,2.0,Nao
133261,Sim,Sim,Sim,0.0,2.0,Nao
133262,Nao,Sim,Nao,0.0,1.0,Nao
133263,Sim,Sim,Sim,4.0,0.0,Sim
133265,Sim,Nao,Sim,1.0,1.0,Nao
133267,Sim,Sim,Sim,2.0,0.0,Sim
133268,Sim,Sim,Sim,2.0,2.0,Sim
133269,Sim,Sim,Sim,2.0,0.0,Sim
133270,Sim,Sim,Sim,4.0,0.0,Sim
133273,Sim,Sim,Sim,5.0,0.0,Sim
133274,Sim,Nao,Sim,2.0,0.0,Nao
133278,Sim,Sim,Nao,1.0,0.0,Sim
133280,Sim,Sim,Sim,0.0,2.0,Sim
133283,Sim,Sim,Sim,0.0,1.0,Nao
133284,Sim,Sim,Sim,3.0,0.0,Sim
133285,Sim,Sim,Sim,1.0,0.0,Sim
133287,Sim,Sim,Sim,2.0,0.0,Sim
133288,Sim,Sim,Sim,0.0,1.0,Sim
133290,Sim,Sim,Sim,1.0,1.0,Nao
133291,Sim,Sim,Sim,1.0,0.0,Sim
133292,Sim,Sim,Sim,1.0,0.0,Sim
133293,Sim,Nao,Nao,1.0,1.0,Sim
133294,Sim,Sim,Nao,0.0,3.0,Sim
133296,Sim,Sim,Sim,2.0,1.0,Sim
133298,Sim,Sim,Nao,1.0,2.0,Sim
133299,Nao,Nao,Sim,0.0,1.0,Nao
133300,Sim,Nao,Sim,2.0,2.0,Sim
133301,Nao,Sim,Nao,0.0,1.0,Nao
133302,Nao,Sim,Nao,0.0,1.0,Nao
133303,Nao,Sim,Sim,0.0,1.0,Nao
133304,Sim,Nao,Nao,0.0,1.0,Nao
133305,Nao,Nao,Sim,0.0,1.0,Nao
133306,Sim,Sim,Sim,0.0,3.0,Sim
133307,Nao,Sim,Sim,0.0,1.0,Nao
133308,Nao,Sim,Sim,1.0,3.0,Nao
133309,Nao,Nao,Nao,0.0,1.0,Nao
133310,Nao,Sim,Nao,0.0,1.0,Nao
133311,Nao,Sim,Sim,0.0,4.0,Nao
133312,Nao,Sim,Nao,1.0,1.0,Nao
133313,Nao,Sim,Sim,0.0,1.0,Nao
133314,Nao,Sim,Sim,0.0,1.0,Nao
133315,Sim,Sim,Sim,0.0,1.0,Sim
133316,Sim,Sim,Sim,0.0,1.0,Nao
133318,Sim,Sim,Sim,3.0,0.0,Sim
133319,Sim,Sim,Sim,2.0,0.0,Sim
133321,Sim,Sim,Sim,3.0,0.0,Sim
133322,Sim,Sim,Sim,2.0,0.0,Sim
133323,Sim,Sim,Sim,3.0,0.0,Sim
133325,Sim,Sim,Sim,2.0,1.0,Sim
133326,Sim,Sim,Sim,2.0,0.0,Sim
133327,Sim,Sim,Sim,1.0,0.0,Sim
133331,Sim,Sim,Sim,3.0,0.0,Sim
133332,Sim,Sim,Sim,3.0,0.0,Sim
133334,Sim,Sim,Sim,3.0,0.0,Sim
133335,Sim,Sim,Sim,3.0,2.0,Sim
133336,Sim,Sim,Sim,2.0,0.0,Sim
133338,Sim,Sim,Sim,2.0,0.0,Sim
133339,Sim,Sim,Sim,1.0,0.0,Sim
133341,Sim,Sim,Sim,2.0,0.0,Sim
133342,Nao,Sim,Sim,0.0,1.0,Nao
133343,Nao,Sim,Nao,0.0,1.0,Nao
133344,Sim,Sim,Sim,1.0,0.0,Sim
133345,Nao,Sim,Sim,0.0,1.0,Nao
133346,Nao,Nao,Nao,0.0,1.0,Nao
133347,Sim,Sim,Sim,0.0,1.0,Sim
133348,Nao,Sim,Nao,0.0,1.0,Nao
133349,Nao,Nao,Sim,0.0,1.0,Nao
133350,Nao,Sim,Sim,0.0,1.0,Nao
133351,Nao,Nao,Sim,0.0,1.0,Nao
133352,Nao,Sim,Sim,0.0,1.0,Nao
133353,Sim,Sim,Sim,0.0,1.0,Sim
133354,Nao,Sim,Nao,0.0,1.0,Nao
133355,Sim,Sim,Sim,1.0,0.0,Nao
133356,Nao,Sim,Sim,1.0,0.0,Nao
133357,Nao,Sim,Nao,0.0,1.0,Nao
133358,Sim,Sim,Sim,1.0,1.0,Sim
133359,Nao,Sim,Sim,1.0,0.0,Sim
133360,Nao,Nao,Nao,1.0,0.0,Nao
133361,Sim,Sim,Sim,0.0,1.0,Nao
133362,Sim,Sim,Sim,2.0,0.0,Sim
133363,Nao,Sim,Sim,0.0,1.0,Nao
133365,Nao,Sim,Sim,0.0,1.0,Nao
133366,Sim,Sim,Sim,1.0,0.0,Sim
133367,Sim,Sim,Sim,2.0,1.0,Sim
133368,Sim,Sim,Sim,0.0,1.0,Nao
133369,Nao,Nao,Nao,0.0,1.0,Nao
133370,Nao,Sim,Nao,0.0,1.0,Nao
133371,Nao,Sim,Sim,0.0,1.0,Nao
133374,Nao,Nao,Sim,0.0,1.0,Nao
133375,Nao,Sim,Sim,1.0,0.0,Sim
133376,Sim,Sim,Sim,1.0,2.0,Sim
133378,Sim,Nao,Sim,0.0,2.0,Sim
133379,Sim,Sim,Sim,1.0,1.0,Nao
133380,Sim,Sim,Sim,1.0,1.0,Sim
133381,Sim,Nao,Nao,1.0,1.0,Nao
133382,Nao,Nao,Nao,1.0,0.0,Nao
133383,Nao,Nao,Nao,0.0,1.0,Nao
133384,Sim,Nao,Sim,0.0,3.0,Nao
133386,Nao,Sim,Sim,0.0,1.0,Nao
133387,Nao,Nao,Nao,0.0,1.0,Nao
133394,Sim,Sim,Sim,0.0,1.0,Nao
133395,Nao,Sim,Nao,0.0,1.0,Nao
133396,Sim,Sim,Sim,1.0,0.0,Nao
133397,Sim,Nao,Sim,0.0,1.0,Nao
133398,Sim,Sim,Sim,0.0,1.0,Nao
133399,Nao,Sim,Sim,0.0,1.0,Nao
133400,Sim,Sim,Sim,1.0,1.0,Nao
133401,Sim,Sim,Sim,0.0,1.0,Sim
133402,Nao,Sim,Sim,0.0,2.0,Nao
133403,Nao,Nao,Nao,1.0,0.0,Nao
133404,Sim,Sim,Nao,0.0,1.0,Nao
133405,Nao,Sim,Nao,0.0,1.0,Nao
133406,Sim,Sim,Sim,0.0,1.0,Nao
133407,Sim,Nao,Nao,0.0,2.0,Nao
133408,Nao,Sim,Sim,0.0,1.0,Nao
133409,Nao,Sim,Sim,0.0,2.0,Nao
133410,Sim,Nao,Sim,0.0,1.0,Nao
133411,Sim,Sim,Nao,1.0,0.0,Sim
133412,Sim,Sim,Sim,0.0,2.0,Sim
133413,Nao,Nao,Sim,0.0,1.0,Nao
133414,Sim,Sim,Sim,1.0,0.0,Sim
133415,Nao,Sim,Sim,1.0,0.0,Sim
133416,Nao,Sim,Sim,0.0,1.0,Nao
133417,Nao,Sim,Sim,0.0,1.0,Nao
133418,Nao,Sim,Nao,1.0,0.0,Nao
133419,Nao,Sim,Nao,0.0,1.0,Nao
133420,Nao,Sim,Sim,0.0,1.0,Nao
133421,Sim,Sim,Sim,1.0,0.0,Sim
133422,Nao,Nao,Sim,1.0,2.0,Nao
133423,Sim,Nao,Nao,0.0,1.0,Nao
133424,Nao,Sim,Sim,0.0,1.0,Nao
133425,Sim,Sim,Sim,1.0,0.0,Sim
133426,Nao,Sim,Sim,0.0,1.0,Sim
133427,Sim,Sim,Sim,1.0,0.0,Sim
133428,Sim,Sim,Sim,0.0,1.0,Nao
133429,Nao,Sim,Sim,0.0,1.0,Nao
133430,Sim,Sim,Sim,0.0,1.0,Nao
133431,Nao,Sim,Sim,0.0,1.0,Sim
133432,Nao,Sim,Sim,0.0,1.0,Nao
133434,Nao,Sim,Nao,0.0,1.0,Nao
133435,Nao,Sim,Sim,0.0,1.0,Nao
133437,Nao,Nao,Sim,0.0,1.0,Nao
133438,Nao,Sim,Nao,0.0,1.0,Nao
133439,Sim,Sim,Nao,0.0,1.0,Nao
133440,Nao,Sim,Sim,1.0,0.0,Nao
133442,Sim,Sim,Sim,1.0,0.0,Sim
133443,Nao,Sim,Sim,0.0,1.0,Nao
133444,Sim,Sim,Sim,1.0,1.0,Sim
133445,Nao,Nao,Nao,0.0,1.0,Nao
133447,Nao,Sim,Nao,1.0,0.0,Nao
133448,Sim,Nao,Sim,0.0,1.0,Nao
133449,Sim,Sim,Sim,2.0,0.0,Sim
133450,Nao,Sim,Sim,0.0,2.0,Nao
133451,Sim,Sim,Sim,0.0,1.0,Nao
133452,Nao,Sim,Nao,0.0,1.0,Nao
133453,Sim,Sim,Sim,0.0,3.0,Sim
133454,Nao,Sim,Nao,0.0,1.0,Nao
133455,Nao,Sim,Sim,0.0,2.0,Nao
133457,Sim,Sim,Sim,1.0,0.0,Sim
133458,Nao,Nao,Nao,0.0,1.0,Nao
133459,Sim,Sim,Sim,1.0,0.0,Nao
133460,Sim,Nao,Sim,3.0,0.0,Sim
133461,Sim,Sim,Sim,2.0,0.0,Sim
133462,Nao,Sim,Sim,0.0,1.0,Nao
133463,Sim,Nao,Sim,3.0,0.0,Nao
133464,Nao,Nao,Sim,0.0,1.0,Nao
133465,Nao,Sim,Sim,0.0,1.0,Nao
133466,Nao,Nao,Sim,0.0,2.0,Nao
133467,Sim,Sim,Sim,1.0,1.0,Sim
133468,Sim,Sim,Sim,1.0,1.0,Nao
133469,Sim,Sim,Sim,0.0,2.0,Nao
133470,Sim,Sim,Nao,0.0,2.0,Sim
133471,Sim,Nao,Sim,1.0,0.0,Nao
133472,Sim,Sim,Sim,2.0,0.0,Sim
133473,Sim,Sim,Sim,0.0,1.0,Nao
133474,Sim,Sim,Sim,0.0,3.0,Sim
133475,Sim,Sim,Sim,2.0,0.0,Sim
133476,Sim,Sim,Nao,0.0,2.0,Nao
133477,Nao,Sim,Sim,0.0,2.0,Nao
133478,Nao,Sim,Sim,1.0,1.0,Nao
133479,Nao,Sim,Sim,0.0,1.0,Sim
133480,Nao,Sim,Sim,1.0,1.0,Nao
133481,Sim,Sim,Sim,0.0,1.0,Nao
133482,Nao,Sim,Sim,0.0,1.0,Sim
133483,Nao,Sim,Sim,0.0,1.0,Sim
133484,Sim,Sim,Sim,0.0,3.0,Sim
133485,Sim,Sim,Sim,1.0,1.0,Sim
133486,Nao,Sim,Sim,0.0,1.0,Nao
133487,Sim,Sim,Sim,1.0,1.0,Nao
133488,Nao,Sim,Sim,0.0,1.0,Nao
133489,Nao,Sim,Sim,0.0,1.0,Nao
133490,Sim,Sim,Sim,0.0,1.0,Nao
133491,Sim,Nao,Sim,1.0,0.0,Nao
133492,Nao,Sim,Sim,1.0,0.0,Nao
133493,Nao,Sim,Sim,0.0,3.0,Sim
133494,Sim,Sim,Sim,0.0,2.0,Sim
133495,Sim,Sim,Sim,2.0,0.0,Nao
133496,Sim,Sim,Sim,2.0,0.0,Sim
133497,Nao,Nao,Sim,1.0,0.0,Nao
133498,Nao,Nao,Sim,1.0,0.0,Nao
133499,Sim,Sim,Sim,0.0,3.0,Sim
133500,Sim,Sim,Sim,2.0,0.0,Sim
133501,Sim,Sim,Sim,0.0,3.0,Sim
133502,Sim,Sim,Sim,3.0,0.0,Sim
133503,Nao,Sim,Sim,0.0,3.0,Nao
133504,Nao,Sim,Nao,1.0,0.0,Nao
133505,Nao,Sim,Nao,1.0,0.0,Nao
133506,Nao,Sim,Nao,0.0,2.0,Nao
133507,Sim,Sim,Sim,0.0,1.0,Nao
133508,Nao,Nao,Nao,2.0,0.0,Nao
133509,Nao,Nao,Nao,0.0,1.0,Nao
133510,Nao,Sim,Sim,0.0,1.0,Nao
133511,Nao,Sim,Nao,0.0,1.0,Nao
133512,Sim,Nao,Sim,2.0,0.0,Nao
133514,Nao,Nao,Nao,1.0,0.0,Nao
133515,Sim,Nao,Nao,0.0,1.0,Nao
133516,Sim,Sim,Sim,1.0,0.0,Nao
133517,Sim,Sim,Sim,0.0,1.0,Nao
133518,Nao,Sim,Sim,0.0,1.0,Nao
133519,Nao,Sim,Sim,0.0,1.0,Nao
133520,Nao,Sim,Sim,1.0,1.0,Nao
133521,Sim,Sim,Sim,1.0,1.0,Sim
133522,Sim,Sim,Sim,1.0,0.0,Sim
133523,Sim,Sim,Sim,1.0,2.0,Nao
133524,Sim,Sim,Sim,1.0,2.0,Nao
133525,Sim,Nao,Sim,0.0,1.0,Nao
133526,Nao,Sim,Sim,0.0,1.0,Nao
133528,Nao,Sim,Nao,1.0,0.0,Nao
133529,Sim,Sim,Sim,0.0,1.0,Sim
133530,Sim,Sim,Sim,1.0,0.0,Sim
133531,Nao,Sim,Nao,2.0,0.0,Nao
133532,Nao,Sim,Nao,0.0,2.0,Nao
133533,Sim,Nao,Nao,0.0,1.0,Nao
133534,Sim,Sim,Sim,2.0,0.0,Sim
133535,Sim,Nao,Sim,1.0,1.0,Nao
133537,Nao,Sim,Sim,0.0,1.0,Nao
133538,Sim,Nao,Sim,1.0,0.0,Sim
133539,Sim,Sim,Sim,3.0,0.0,Nao
133540,Nao,Nao,Sim,0.0,1.0,Nao
133541,Sim,Sim,Sim,1.0,0.0,Nao
133542,Sim,Sim,Sim,1.0,2.0,Sim
133543,Sim,Sim,Sim,0.0,1.0,Nao
133544,Sim,Sim,Sim,1.0,0.0,Sim
133545,Nao,Sim,Sim,0.0,1.0,Nao
133546,Sim,Sim,Sim,1.0,0.0,Nao
133547,Sim,Sim,Sim,3.0,0.0,Sim
133548,Nao,Sim,Sim,0.0,1.0,Nao
133549,Sim,Sim,Sim,0.0,2.0,Sim
133550,Sim,Sim,Sim,0.0,2.0,Nao
133551,Sim,Sim,Sim,1.0,0.0,Sim
133552,Sim,Sim,Sim,1.0,0.0,Sim
133553,Sim,Sim,Nao,0.0,1.0,Nao
133554,Sim,Sim,Sim,0.0,1.0,Nao
133555,Nao,Sim,Sim,0.0,1.0,Nao
133556,Sim,Sim,Sim,1.0,1.0,Nao
133557,Nao,Sim,Sim,1.0,1.0,Nao
133558,Nao,Sim,Sim,0.0,1.0,Nao
133559,Nao,Sim,Nao,0.0,1.0,Nao
133560,Sim,Sim,Nao,0.0,1.0,Sim
133561,Nao,Nao,Sim,0.0,2.0,Sim
133562,Nao,Sim,Sim,0.0,1.0,Nao
133563,Nao,Sim,Sim,0.0,1.0,Nao
133564,Sim,Sim,Sim,1.0,3.0,Sim
133565,Nao,Sim,Sim,0.0,1.0,Sim
133566,Sim,Sim,Sim,1.0,1.0,Nao
133567,Nao,Sim,Sim,2.0,0.0,Sim
133568,Nao,Sim,Sim,1.0,0.0,Nao
133569,Nao,Sim,Sim,0.0,1.0,Nao
133570,Sim,Sim,Sim,1.0,1.0,Sim
133572,Nao,Sim,Sim,1.0,1.0,Sim
133573,Nao,Sim,Sim,1.0,0.0,Nao
133574,Nao,Sim,Sim,0.0,1.0,Nao
133575,Sim,Sim,Sim,0.0,1.0,Sim
133576,Nao,Sim,Sim,0.0,1.0,Nao
133577,Nao,Sim,Sim,0.0,1.0,Nao
133578,Nao,Sim,Sim,0.0,1.0,Nao
133579,Nao,Sim,Nao,0.0,1.0,Nao
133580,Sim,Sim,Sim,0.0,1.0,Nao
133581,Nao,Sim,Sim,0.0,1.0,Nao
133582,Sim,Sim,Sim,1.0,3.0,Sim
133583,Nao,Sim,Sim,1.0,0.0,Nao
133584,Sim,Nao,Sim,0.0,2.0,Sim
133585,Nao,Sim,Sim,0.0,1.0,Nao
133586,Sim,Sim,Sim,0.0,1.0,Nao
133587,Nao,Sim,Sim,0.0,1.0,Nao
133588,Nao,Sim,Sim,1.0,0.0,Nao
133590,Sim,Sim,Sim,1.0,1.0,Nao
133591,Nao,Sim,Sim,0.0,1.0,Nao
133592,Sim,Sim,Sim,1.0,2.0,Nao
133593,Nao,Sim,Sim,1.0,1.0,Sim
133594,Nao,Nao,Nao,0.0,1.0,Nao
133595,Nao,Sim,Sim,0.0,2.0,Sim
133596,Sim,Nao,Nao,1.0,0.0,Sim
133597,Nao,Sim,Nao,0.0,1.0,Nao
133598,Nao,Sim,Sim,0.0,2.0,Nao
133599,Nao,Sim,Sim,0.0,3.0,Nao
133601,Nao,Sim,Sim,0.0,1.0,Nao
133602,Nao,Sim,Sim,0.0,2.0,Nao
133603,Nao,Nao,Sim,1.0,1.0,Sim
133604,Nao,Sim,Sim,0.0,1.0,Nao
133605,Sim,Sim,Sim,1.0,2.0,Sim
133606,Nao,Sim,Sim,1.0,1.0,Nao
133607,Nao,Sim,Nao,0.0,1.0,Nao
133608,Sim,Nao,Sim,0.0,1.0,Nao
133609,Sim,Nao,Sim,3.0,0.0,Nao
133610,Sim,Nao,Sim,0.0,2.0,Nao
133611,Sim,Nao,Sim,0.0,2.0,Sim
133612,Nao,Nao,Sim,0.0,1.0,Sim
133613,Nao,Nao,Nao,0.0,1.0,Nao
133614,Sim,Nao,Sim,0.0,2.0,Nao
133615,Nao,Nao,Sim,0.0,1.0,Nao
133617,Nao,Nao,Nao,0.0,1.0,Nao
133618,Sim,Nao,Sim,1.0,1.0,Sim
133619,Sim,Sim,Nao,2.0,0.0,Sim
133620,Nao,Sim,Nao,1.0,0.0,Nao
133621,Nao,Sim,Sim,0.0,1.0,Nao
133622,Sim,Sim,Sim,0.0,2.0,Sim
133623,Sim,Nao,Sim,2.0,0.0,Sim
133624,Nao,Sim,Sim,0.0,1.0,Nao
133626,Nao,Nao,Sim,0.0,1.0,Nao
133627,Nao,Sim,Nao,1.0,0.0,Sim
133628,Sim,Sim,Sim,0.0,1.0,Nao
133629,Nao,Nao,Nao,0.0,1.0,Nao
133630,Sim,Sim,Sim,1.0,0.0,Nao
133631,Nao,Sim,Sim,0.0,1.0,Nao
133632,Nao,Sim,Sim,1.0,0.0,Nao
133633,Nao,Sim,Sim,0.0,1.0,Nao
133634,Sim,Sim,Sim,1.0,0.0,Sim
133635,Nao,Sim,Sim,0.0,1.0,Nao
133636,Sim,Sim,Sim,2.0,1.0,Nao
133638,Sim,Sim,Sim,1.0,1.0,Nao
133639,Sim,Sim,Sim,1.0,1.0,Sim
133640,Nao,Sim,Sim,0.0,1.0,Nao
133641,Sim,Sim,Sim,1.0,0.0,Sim
133642,Sim,Sim,Sim,0.0,1.0,Nao
133643,Sim,Sim,Sim,2.0,1.0,Sim
133644,Sim,Sim,Sim,2.0,0.0,Sim
133645,Sim,Sim,Sim,0.0,1.0,Nao
133646,Sim,Sim,Sim,0.0,1.0,Nao
133647,Sim,Sim,Nao,0.0,1.0,Nao
133649,Sim,Sim,Sim,1.0,0.0,Sim
133650,Sim,Sim,Nao,0.0,1.0,Nao
133651,Nao,Sim,Nao,0.0,1.0,Nao
133652,Sim,Sim,Sim,2.0,1.0,Nao
133653,Sim,Sim,Sim,0.0,1.0,Sim
133654,Sim,Nao,Nao,1.0,1.0,Sim
133656,Sim,Nao,Sim,1.0,0.0,Sim
133657,Nao,Sim,Nao,0.0,1.0,Nao
133658,Nao,Sim,Nao,0.0,1.0,Nao
133659,Sim,Sim,Sim,0.0,2.0,Sim
133660,Nao,Sim,Sim,0.0,3.0,Sim
133662,Sim,Sim,Sim,1.0,1.0,Sim
133663,Sim,Nao,Nao,1.0,1.0,Nao
133664,Sim,Nao,Sim,0.0,1.0,Nao
133665,Sim,Sim,Sim,1.0,0.0,Nao
133666,Sim,Sim,Sim,0.0,1.0,Sim
133667,Sim,Sim,Nao,1.0,1.0,Sim
133668,Nao,Nao,Nao,0.0,1.0,Nao
133669,Nao,Nao,Nao,0.0,1.0,Nao
133670,Nao,Nao,Nao,0.0,1.0,Nao
133671,Nao,Sim,Sim,0.0,1.0,Nao
133672,Sim,Sim,Sim,0.0,1.0,Sim
133673,Sim,Sim,Nao,0.0,1.0,Nao
133674,Sim,Sim,Sim,0.0,1.0,Nao
133675,Sim,Sim,Sim,2.0,0.0,Nao
133676,Sim,Nao,Nao,0.0,2.0,Nao
133677,Nao,Sim,Nao,0.0,2.0,Nao
133678,Nao,Sim,Sim,0.0,1.0,Sim
133679,Nao,Nao,Sim,0.0,1.0,Nao
133682,Nao,Sim,Sim,0.0,1.0,Nao
133683,Nao,Sim,Sim,0.0,1.0,Nao
133684,Nao,Sim,Nao,0.0,1.0,Nao
133685,Sim,Nao,Sim,0.0,3.0,Nao
133686,Sim,Sim,Sim,0.0,2.0,Sim
133687,Sim,Sim,Sim,1.0,2.0,Nao
133689,Nao,Nao,Sim,1.0,1.0,Nao
133690,Nao,Sim,Sim,1.0,0.0,Nao
133691,Nao,Nao,Sim,0.0,1.0,Nao
133693,Sim,Sim,Sim,0.0,1.0,Nao
133694,Nao,Nao,Nao,0.0,1.0,Nao
133695,Nao,Sim,Sim,0.0,1.0,Nao
133696,Sim,Sim,Sim,0.0,1.0,Nao
133697,Sim,Sim,Sim,0.0,1.0,Nao
133698,Sim,Sim,Sim,0.0,1.0,Nao
133700,Nao,Sim,Sim,1.0,1.0,Sim
133701,Sim,Sim,Sim,0.0,1.0,Nao
133702,Sim,Sim,Sim,0.0,2.0,Nao
133703,Sim,Nao,Nao,0.0,1.0,Nao
133704,Sim,Sim,Sim,0.0,1.0,Sim
133705,Sim,Sim,Sim,2.0,0.0,Sim
133706,Nao,Nao,Sim,1.0,0.0,Nao
133707,Sim,Sim,Sim,1.0,1.0,Sim
133709,Sim,Nao,Nao,0.0,1.0,Nao
133710,Sim,Sim,Sim,1.0,1.0,Nao
133711,Sim,Sim,Sim,0.0,2.0,Nao
133712,Sim,Nao,Nao,2.0,1.0,Nao
133713,Sim,Nao,Sim,2.0,0.0,Nao
133714,Sim,Sim,Sim,1.0,0.0,Sim
133715,Sim,Sim,Nao,0.0,1.0,Sim
133716,Sim,Sim,Sim,1.0,1.0,Sim
133717,Nao,Nao,Sim,0.0,2.0,Nao
133718,Nao,Nao,Sim,1.0,0.0,Nao
133719,Sim,Nao,Sim,2.0,0.0,Nao
133720,Nao,Sim,Sim,3.0,0.0,Sim
133721,Nao,Nao,Sim,0.0,1.0,Nao
133722,Nao,Nao,Sim,0.0,1.0,Nao
133723,Sim,Nao,Sim,1.0,0.0,Nao
133724,Nao,Nao,Sim,0.0,2.0,Nao
133725,Sim,Nao,Sim,0.0,1.0,Nao
133726,Nao,Nao,Sim,0.0,1.0,Nao
133727,Nao,Nao,Sim,0.0,1.0,Nao
133728,Sim,Sim,Sim,1.0,1.0,Nao
133730,Nao,Sim,Sim,1.0,0.0,Nao
133731,Sim,Sim,Sim,0.0,2.0,Nao
133732,Nao,Sim,Sim,0.0,2.0,Nao
133733,Sim,Sim,Sim,1.0,0.0,Sim
133734,Sim,Sim,Sim,0.0,2.0,Sim
133735,Sim,Sim,Nao,0.0,1.0,Nao
133736,Sim,Sim,Sim,2.0,0.0,Sim
133737,Sim,Nao,Sim,1.0,1.0,Sim
133741,Sim,Nao,Sim,0.0,2.0,Sim
133742,Sim,Sim,Sim,1.0,1.0,Nao
133743,Sim,Sim,Sim,0.0,3.0,Sim
133744,Sim,Sim,Sim,0.0,2.0,Nao
133745,Sim,Nao,Sim,0.0,1.0,Nao
133747,Sim,Nao,Sim,1.0,0.0,Nao
133748,Nao,Sim,Sim,1.0,1.0,Nao
133749,Sim,Sim,Sim,3.0,0.0,Sim
133750,Sim,Sim,Sim,3.0,0.0,Nao
133751,Nao,Nao,Nao,0.0,1.0,Nao
133752,Sim,Sim,Sim,1.0,0.0,Sim
133753,Nao,Sim,Nao,0.0,1.0,Nao
133754,Sim,Sim,Sim,1.0,1.0,Nao
133755,Sim,Sim,Sim,1.0,1.0,Sim
133756,Nao,Nao,Nao,0.0,2.0,Nao
133757,Nao,Sim,Nao,1.0,0.0,Nao
133758,Nao,Nao,Nao,0.0,1.0,Nao
133760,Nao,Sim,Nao,1.0,1.0,Sim
133762,Sim,Sim,Sim,1.0,2.0,Sim
133763,Sim,Sim,Sim,1.0,0.0,Sim
133764,Sim,Nao,Sim,2.0,0.0,Sim
133765,Sim,Nao,Sim,1.0,1.0,Sim
133767,Sim,Sim,Sim,1.0,0.0,Nao
133768,Sim,Sim,Sim,1.0,1.0,Nao
133773,Sim,Nao,Nao,0.0,1.0,Nao
133775,Sim,Sim,Sim,1.0,0.0,Sim
133776,Sim,Sim,Sim,0.0,1.0,Nao
133779,Sim,Nao,Sim,0.0,1.0,Nao
133780,Sim,Sim,Sim,2.0,0.0,Sim
133782,Sim,Sim,Sim,0.0,2.0,Nao
133783,Sim,Nao,Sim,0.0,2.0,Nao
133784,Nao,Sim,Sim,1.0,1.0,Nao
133785,Sim,Sim,Sim,0.0,2.0,Nao
133786,Sim,Sim,Sim,1.0,2.0,Sim
133787,Sim,Nao,Sim,1.0,2.0,Sim
133789,Nao,Sim,Sim,0.0,2.0,Nao
133790,Sim,Nao,Sim,0.0,3.0,Sim
133791,Nao,Nao,Sim,1.0,0.0,Nao
133792,Nao,Nao,Sim,0.0,1.0,Nao
133793,Sim,Nao,Sim,1.0,1.0,Sim
133795,Sim,Nao,Nao,1.0,0.0,Nao
133796,Sim,Sim,Sim,0.0,3.0,Sim
133797,Sim,Nao,Sim,1.0,0.0,Nao
133798,Sim,Sim,Sim,0.0,2.0,Nao
133799,Sim,Sim,Sim,2.0,0.0,Sim
133800,Nao,Nao,Sim,1.0,0.0,Nao
133801,Sim,Sim,Sim,1.0,0.0,Nao
