,DOMICILIO_ACESSO_INTERNET,TEM_RADIO,TEM_DVD,NUMERO_TV_PLASMA,NUMERO_TV_TUBO,TEM_ASSINATURA_TV
126383,Sim,Nao,Sim,1.0,0.0,Nao
126384,Sim,Sim,Sim,1.0,1.0,Nao
126385,Sim,Sim,Sim,1.0,2.0,Sim
126386,Sim,Sim,Sim,2.0,2.0,Sim
126387,Sim,Sim,Sim,0.0,1.0,Sim
126388,Nao,Sim,Sim,0.0,3.0,Nao
126389,Sim,Sim,Sim,1.0,0.0,Nao
126390,Sim,Sim,Sim,1.0,2.0,Nao
126391,Sim,Sim,Sim,0.0,2.0,Nao
126392,Sim,Sim,Sim,3.0,0.0,Sim
126393,Sim,Sim,Sim,0.0,3.0,Nao
126394,Sim,Sim,Sim,1.0,3.0,Sim
126395,Sim,Sim,Sim,0.0,1.0,Nao
126396,Nao,Sim,Sim,1.0,2.0,Sim
126400,Nao,Sim,Nao,1.0,0.0,Sim
126401,Sim,Nao,Nao,1.0,0.0,Nao
126402,Nao,Nao,Nao,0.0,1.0,Nao
126403,Sim,Nao,Nao,1.0,0.0,Nao
126404,Nao,Nao,Nao,1.0,0.0,Nao
126405,Sim,Sim,Sim,1.0,0.0,Nao
126406,Nao,Sim,Sim,1.0,0.0,Nao
126407,Nao,Sim,Nao,0.0,1.0,Nao
126408,Sim,Sim,Sim,1.0,0.0,Sim
126412,Sim,Nao,Sim,0.0,1.0,Sim
126413,Sim,Nao,Nao,0.0,1.0,Nao
126414,Nao,Sim,Sim,1.0,0.0,Nao
126416,Sim,Nao,Nao,1.0,0.0,Sim
126417,Nao,Sim,Sim,1.0,1.0,Sim
126419,Nao,Sim,Nao,1.0,1.0,Sim
126420,Sim,Nao,Nao,2.0,0.0,Sim
126423,Sim,Sim,Sim,0.0,2.0,Nao
126424,Sim,Nao,Sim,0.0,4.0,Nao
126425,Sim,Sim,Sim,1.0,1.0,Nao
126428,Nao,Sim,Nao,0.0,2.0,Nao
126432,Sim,Sim,Sim,0.0,2.0,Nao
126433,Nao,Sim,Sim,1.0,1.0,Nao
126435,Nao,Sim,Nao,3.0,0.0,Nao
126436,Nao,Sim,Sim,0.0,1.0,Nao
126438,Nao,Sim,Sim,0.0,2.0,Nao
126439,Nao,Sim,Nao,2.0,0.0,Sim
126440,Sim,Sim,Nao,2.0,0.0,Nao
126441,Sim,Sim,Sim,1.0,0.0,Nao
126443,Nao,Sim,Nao,0.0,1.0,Nao
126445,Sim,Sim,Sim,1.0,0.0,Nao
126446,Nao,Sim,Nao,0.0,1.0,Sim
126447,Nao,Nao,Sim,0.0,2.0,Nao
126448,Sim,Sim,Sim,2.0,0.0,Sim
126449,Nao,Sim,Sim,1.0,1.0,Sim
126450,Sim,Sim,Nao,0.0,4.0,Nao
126451,Sim,Sim,Nao,1.0,1.0,Nao
126452,Nao,Sim,Sim,1.0,0.0,Nao
126453,Sim,Sim,Sim,1.0,1.0,Sim
126454,Sim,Sim,Sim,1.0,0.0,Sim
126455,Sim,Sim,Sim,1.0,1.0,Nao
126456,Nao,Sim,Nao,1.0,1.0,Nao
126457,Sim,Sim,Nao,1.0,1.0,Sim
126459,Sim,Sim,Nao,0.0,1.0,Nao
126460,Sim,Sim,Sim,1.0,1.0,Sim
126461,Sim,Sim,Sim,1.0,2.0,Nao
126463,Nao,Sim,Nao,0.0,1.0,Sim
126464,Nao,Sim,Nao,1.0,0.0,Nao
126465,Nao,Sim,Sim,1.0,1.0,Nao
126467,Nao,Sim,Sim,0.0,2.0,Nao
126468,Sim,Sim,Sim,1.0,1.0,Nao
126469,Nao,Sim,Sim,1.0,0.0,Nao
126470,Sim,Nao,Sim,1.0,2.0,Sim
126471,Sim,Nao,Nao,0.0,1.0,Nao
126472,Sim,Sim,Sim,0.0,1.0,Nao
126473,Nao,Sim,Nao,1.0,0.0,Nao
126474,Sim,Sim,Nao,1.0,0.0,Nao
126476,Sim,Sim,Nao,0.0,2.0,Nao
126478,Nao,Sim,Nao,0.0,2.0,Sim
126480,Nao,Sim,Sim,0.0,1.0,Nao
126482,Sim,Nao,Sim,1.0,2.0,Nao
126483,Nao,Nao,Nao,1.0,0.0,Nao
126484,Sim,Sim,Nao,0.0,2.0,Nao
126485,Sim,Sim,Sim,1.0,0.0,Nao
126486,Sim,Sim,Sim,1.0,1.0,Sim
126487,Sim,Nao,Nao,1.0,0.0,Nao
126488,Nao,Sim,Nao,1.0,1.0,Nao
126489,Nao,Sim,Nao,0.0,1.0,Nao
126490,Sim,Sim,Nao,1.0,1.0,Sim
126491,Sim,Sim,Sim,1.0,1.0,Sim
126492,Sim,Sim,Sim,2.0,4.0,Nao
126493,Sim,Sim,Sim,3.0,1.0,Sim
126494,Sim,Sim,Sim,1.0,2.0,Sim
126497,Sim,Nao,Sim,2.0,1.0,Nao
126498,Nao,Sim,Sim,1.0,1.0,Nao
126499,Sim,Sim,Nao,3.0,0.0,Nao
126500,Sim,Sim,Sim,1.0,1.0,Nao
126501,Nao,Sim,Sim,1.0,1.0,Nao
126502,Sim,Nao,Sim,2.0,0.0,Nao
126503,Sim,Nao,Sim,1.0,2.0,Sim
126504,Sim,Sim,Sim,0.0,1.0,Nao
126505,Sim,Sim,Nao,2.0,0.0,Sim
126506,Sim,Sim,Sim,2.0,2.0,Sim
126507,Sim,Sim,Sim,1.0,1.0,Nao
126508,Nao,Sim,Sim,0.0,1.0,Nao
126509,Nao,Sim,Nao,1.0,0.0,Nao
126510,Sim,Sim,Nao,1.0,1.0,Sim
126511,Sim,Nao,Nao,1.0,0.0,Nao
126512,Sim,Sim,Sim,1.0,1.0,Sim
126514,Sim,Sim,Sim,0.0,1.0,Nao
126515,Sim,Sim,Sim,1.0,1.0,Nao
126516,Sim,Sim,Nao,0.0,2.0,Sim
126517,Sim,Sim,Sim,1.0,0.0,Nao
126518,Sim,Nao,Sim,1.0,1.0,Nao
126519,Nao,Nao,Nao,1.0,1.0,Nao
126520,Sim,Sim,Sim,3.0,1.0,Sim
126521,Sim,Sim,Nao,0.0,1.0,Nao
126522,Nao,Sim,Nao,1.0,0.0,Nao
126523,Sim,Sim,Sim,1.0,0.0,Sim
126524,Sim,Sim,Sim,1.0,1.0,Nao
126525,Sim,Sim,Sim,1.0,1.0,Sim
126526,Sim,Sim,Sim,1.0,1.0,Sim
126527,Sim,Sim,Sim,3.0,1.0,Sim
126529,Sim,Sim,Sim,1.0,0.0,Nao
126530,Sim,Sim,Sim,1.0,0.0,Nao
126531,Sim,Sim,Nao,1.0,2.0,Nao
126532,Sim,Sim,Sim,0.0,1.0,Sim
126533,Nao,Sim,Sim,0.0,1.0,Sim
126534,Nao,Sim,Nao,0.0,1.0,Nao
126535,Sim,Sim,Sim,0.0,2.0,Nao
126536,Sim,Sim,Sim,0.0,1.0,Sim
126538,Sim,Sim,Nao,0.0,2.0,Nao
126540,Sim,Sim,Sim,2.0,1.0,Sim
126543,Sim,Nao,Nao,1.0,0.0,Nao
126544,Sim,Sim,Sim,2.0,0.0,Sim
126545,Sim,Sim,Nao,1.0,2.0,Sim
126546,Sim,Sim,Sim,1.0,1.0,Sim
126547,Sim,Sim,Sim,0.0,3.0,Nao
126548,Sim,Sim,Sim,0.0,2.0,Nao
126549,Nao,Sim,Nao,0.0,1.0,Nao
126550,Sim,Sim,Nao,1.0,3.0,Nao
126551,Nao,Sim,Nao,1.0,0.0,Nao
126553,Sim,Sim,Sim,2.0,0.0,Sim
126554,Sim,Sim,Sim,0.0,2.0,Nao
126555,Nao,Sim,Sim,0.0,2.0,Sim
126557,Sim,Sim,Sim,1.0,1.0,Nao
126559,Sim,Sim,Sim,3.0,1.0,Sim
126560,Nao,Sim,Nao,0.0,2.0,Nao
126561,Sim,Sim,Sim,0.0,1.0,Nao
126565,Sim,Sim,Sim,2.0,2.0,Sim
126566,Sim,Sim,Sim,0.0,3.0,Nao
126567,Sim,Sim,Sim,2.0,2.0,Nao
126568,Sim,Sim,Sim,0.0,1.0,Nao
126569,Sim,Sim,Nao,1.0,0.0,Nao
126570,Sim,Sim,Sim,1.0,2.0,Nao
126571,Sim,Sim,Sim,0.0,1.0,Nao
126572,Sim,Sim,Nao,2.0,0.0,Nao
126576,Nao,Sim,Nao,0.0,1.0,Nao
126577,Nao,Sim,Nao,0.0,1.0,Nao
126578,Nao,Sim,Sim,0.0,2.0,Nao
126579,Nao,Nao,Sim,0.0,1.0,Nao
126580,Nao,Nao,Nao,0.0,1.0,Nao
126581,Nao,Sim,Sim,0.0,3.0,Nao
126583,Sim,Sim,Sim,1.0,1.0,Nao
126586,Sim,Nao,Sim,0.0,1.0,Nao
126587,Sim,Sim,Nao,0.0,1.0,Nao
126588,Nao,Sim,Nao,0.0,1.0,Nao
126589,Nao,Sim,Nao,1.0,1.0,Nao
126590,Sim,Sim,Sim,0.0,1.0,Nao
126591,Nao,Sim,Sim,2.0,1.0,Sim
126592,Sim,Sim,Sim,0.0,1.0,Nao
126593,Sim,Sim,Sim,0.0,3.0,Sim
126594,Sim,Sim,Sim,4.0,0.0,Sim
126595,Nao,Nao,Sim,1.0,1.0,Sim
126596,Sim,Sim,Sim,0.0,1.0,Nao
126597,Nao,Sim,Nao,0.0,1.0,Nao
126599,Sim,Sim,Sim,2.0,0.0,Sim
126600,Sim,Sim,Sim,1.0,3.0,Nao
126601,Sim,Sim,Sim,2.0,0.0,Nao
126602,Sim,Sim,Sim,3.0,1.0,Nao
126603,Sim,Sim,Sim,1.0,0.0,Nao
126604,Sim,Sim,Sim,1.0,1.0,Sim
126605,Sim,Sim,Sim,0.0,1.0,Nao
126607,Sim,Sim,Sim,1.0,0.0,Sim
126608,Sim,Sim,Sim,0.0,1.0,Nao
126609,Sim,Sim,Sim,1.0,1.0,Sim
126610,Sim,Sim,Sim,1.0,0.0,Sim
126611,Nao,Sim,Nao,1.0,1.0,Nao
126612,Sim,Sim,Sim,2.0,0.0,Sim
126613,Sim,Sim,Sim,2.0,0.0,Sim
126614,Sim,Sim,Sim,0.0,2.0,Nao
126615,Nao,Sim,Nao,0.0,2.0,Nao
126616,Sim,Sim,Sim,1.0,1.0,Nao
126617,Sim,Sim,Sim,0.0,2.0,Nao
126618,Nao,Sim,Nao,0.0,2.0,Sim
126619,Sim,Sim,Sim,1.0,0.0,Nao
126620,Sim,Nao,Sim,1.0,0.0,Nao
126621,Sim,Nao,Nao,1.0,1.0,Sim
126622,Sim,Sim,Sim,2.0,2.0,Sim
126623,Sim,Nao,Sim,1.0,0.0,Sim
126625,Sim,Nao,Nao,1.0,1.0,Nao
126626,Nao,Sim,Sim,1.0,0.0,Sim
126628,Nao,Sim,Nao,0.0,1.0,Nao
126629,Sim,Sim,Sim,0.0,1.0,Nao
126630,Sim,Sim,Sim,1.0,1.0,Sim
126631,Sim,Sim,Sim,0.0,1.0,Nao
126632,Sim,Sim,Sim,1.0,1.0,Nao
126633,Sim,Sim,Sim,1.0,2.0,Nao
126634,Sim,Sim,Sim,0.0,2.0,Nao
126635,Sim,Nao,Sim,1.0,0.0,Nao
126636,Sim,Sim,Sim,0.0,1.0,Nao
126637,Nao,Sim,Nao,0.0,1.0,Nao
126638,Sim,Sim,Sim,1.0,3.0,Sim
126639,Sim,Sim,Sim,2.0,2.0,Sim
126640,Nao,Sim,Nao,1.0,1.0,Nao
126641,Sim,Sim,Sim,1.0,0.0,Sim
126642,Sim,Sim,Sim,2.0,1.0,Nao
126643,Sim,Sim,Sim,1.0,1.0,Sim
126644,Nao,Sim,Sim,0.0,3.0,Nao
126645,Sim,Sim,Nao,0.0,1.0,Nao
126646,Sim,Sim,Sim,1.0,1.0,Nao
126647,Nao,Sim,Nao,0.0,1.0,Nao
126648,Sim,Nao,Sim,1.0,0.0,Sim
126649,Sim,Sim,Nao,2.0,0.0,Sim
126650,Sim,Sim,Sim,1.0,4.0,Nao
126651,Sim,Nao,Sim,1.0,0.0,Sim
126652,Sim,Sim,Sim,1.0,0.0,Sim
126653,Sim,Nao,Sim,1.0,1.0,Nao
126654,Nao,Sim,Sim,1.0,1.0,Nao
126655,Sim,Nao,Sim,0.0,1.0,Nao
126656,Nao,Sim,Sim,1.0,0.0,Nao
126657,Sim,Sim,Sim,0.0,2.0,Nao
126658,Nao,Sim,Sim,0.0,2.0,Nao
126659,Nao,Sim,Sim,1.0,1.0,Nao
126660,Nao,Sim,Nao,0.0,1.0,Nao
126661,Sim,Sim,Sim,1.0,1.0,Nao
126662,Nao,Sim,Nao,1.0,0.0,Sim
126663,Nao,Nao,Nao,0.0,1.0,Nao
126664,Sim,Sim,Sim,1.0,0.0,Nao
126665,Nao,Sim,Nao,0.0,1.0,Nao
126667,Nao,Nao,Nao,0.0,1.0,Nao
126668,Sim,Sim,Sim,0.0,2.0,Nao
126669,Nao,Sim,Sim,0.0,1.0,Nao
126670,Nao,Sim,Sim,0.0,2.0,Nao
126671,Nao,Sim,Nao,1.0,1.0,Nao
126672,Sim,Sim,Sim,1.0,1.0,Sim
126673,Sim,Sim,Sim,3.0,2.0,Sim
126674,Sim,Sim,Sim,0.0,2.0,Nao
126676,Nao,Sim,Sim,1.0,1.0,Sim
126677,Sim,Sim,Sim,1.0,1.0,Nao
126678,Sim,Sim,Sim,1.0,0.0,Nao
126679,Nao,Nao,Nao,0.0,1.0,Nao
126680,Sim,Sim,Sim,0.0,1.0,Nao
126681,Sim,Sim,Sim,1.0,1.0,Nao
126682,Sim,Sim,Nao,0.0,2.0,Nao
126683,Sim,Nao,Sim,2.0,0.0,Nao
126684,Sim,Sim,Nao,1.0,0.0,Nao
126685,Sim,Sim,Nao,0.0,1.0,Nao
126686,Nao,Sim,Nao,1.0,0.0,Nao
126688,Sim,Sim,Sim,0.0,2.0,Sim
126689,Sim,Sim,Sim,0.0,2.0,Nao
126691,Nao,Sim,Nao,0.0,1.0,Nao
126692,Nao,Sim,Sim,0.0,2.0,Nao
126693,Nao,Sim,Nao,1.0,1.0,Nao
126694,Sim,Sim,Sim,0.0,2.0,Nao
126695,Nao,Sim,Nao,0.0,1.0,Nao
126697,Nao,Sim,Sim,0.0,1.0,Nao
126698,Nao,Sim,Sim,1.0,1.0,Nao
126699,Sim,Sim,Nao,1.0,1.0,Nao
126701,Sim,Sim,Sim,0.0,2.0,Nao
126704,Nao,Sim,Nao,0.0,2.0,Nao
126705,Sim,Sim,Sim,1.0,1.0,Nao
126706,Nao,Sim,Sim,1.0,2.0,Sim
126707,Nao,Sim,Nao,0.0,1.0,Nao
126709,Sim,Sim,Sim,1.0,1.0,Sim
126710,Sim,Sim,Sim,1.0,1.0,Nao
126712,Nao,Sim,Sim,0.0,1.0,Nao
126713,Sim,Sim,Sim,0.0,1.0,Nao
126715,Sim,Nao,Nao,0.0,1.0,Nao
126716,Sim,Nao,Sim,0.0,1.0,Nao
126717,Sim,Sim,Sim,0.0,1.0,Nao
126720,Nao,Sim,Nao,1.0,1.0,Nao
126721,Sim,Sim,Sim,0.0,1.0,Nao
126722,Nao,Sim,Nao,0.0,1.0,Nao
126723,Sim,Sim,Sim,0.0,1.0,Nao
126724,Sim,Sim,Sim,1.0,0.0,Sim
126725,Sim,Sim,Sim,0.0,2.0,Nao
126726,Sim,Sim,Nao,1.0,1.0,Nao
126727,Sim,Sim,Sim,0.0,2.0,Nao
126728,Sim,Sim,Sim,1.0,0.0,Sim
126729,Nao,Sim,Nao,0.0,2.0,Nao
126730,Sim,Sim,Sim,0.0,2.0,Sim
126731,Sim,Sim,Nao,0.0,1.0,Sim
126732,Nao,Sim,Nao,1.0,0.0,Nao
126733,Nao,Nao,Sim,2.0,0.0,Sim
126734,Sim,Sim,Sim,1.0,2.0,Nao
126735,Sim,Sim,Sim,0.0,1.0,Nao
126736,Sim,Sim,Sim,3.0,1.0,Sim
126737,Sim,Sim,Sim,2.0,0.0,Nao
126738,Sim,Sim,Sim,3.0,2.0,Sim
126739,Nao,Nao,Sim,2.0,0.0,Nao
126740,Sim,Nao,Sim,2.0,0.0,Nao
126741,Nao,Sim,Nao,0.0,1.0,Nao
126743,Sim,Sim,Sim,1.0,0.0,Nao
126745,Sim,Sim,Sim,0.0,2.0,Sim
126746,Sim,Sim,Sim,1.0,2.0,Nao
126747,Sim,Sim,Sim,2.0,0.0,Nao
126748,Sim,Sim,Sim,1.0,1.0,Nao
126749,Sim,Sim,Sim,2.0,0.0,Sim
126750,Sim,Sim,Sim,1.0,0.0,Nao
126751,Nao,Sim,Sim,0.0,1.0,Nao
126752,Sim,Sim,Sim,1.0,0.0,Nao
126753,Sim,Sim,Nao,0.0,2.0,Nao
126755,Sim,Sim,Sim,0.0,1.0,Sim
126756,Nao,Sim,Sim,0.0,2.0,Nao
126757,Sim,Sim,Sim,1.0,1.0,Nao
126758,Sim,Nao,Sim,1.0,1.0,Nao
126759,Sim,Sim,Sim,1.0,0.0,Nao
126760,Sim,Sim,Sim,1.0,1.0,Sim
126761,Nao,Sim,Nao,0.0,1.0,Nao
126762,Nao,Sim,Sim,1.0,0.0,Nao
126763,Nao,Sim,Sim,0.0,1.0,Nao
126764,Sim,Nao,Sim,0.0,1.0,Nao
126765,Nao,Sim,Sim,1.0,0.0,Nao
126766,Nao,Sim,Sim,0.0,2.0,Sim
126767,Sim,Sim,Sim,0.0,1.0,Nao
126768,Nao,Sim,Sim,1.0,2.0,Nao
126769,Nao,Sim,Sim,0.0,2.0,Nao
126770,Nao,Sim,Nao,0.0,1.0,Nao
126772,Nao,Sim,Nao,0.0,1.0,Nao
126774,Sim,Sim,Nao,1.0,0.0,Nao
126775,Sim,Sim,Sim,1.0,1.0,Sim
126776,Nao,Sim,Sim,0.0,1.0,Nao
126777,Nao,Sim,Nao,0.0,1.0,Nao
126778,Nao,Sim,Nao,0.0,1.0,Nao
126779,Nao,Sim,Nao,1.0,0.0,Nao
126780,Nao,Sim,Sim,1.0,1.0,Sim
126781,Nao,Sim,Nao,0.0,1.0,Nao
126783,Sim,Sim,Sim,1.0,2.0,Nao
126785,Sim,Sim,Sim,3.0,0.0,Nao
126786,Sim,Sim,Sim,2.0,0.0,Sim
126787,Nao,Sim,Nao,0.0,1.0,Nao
126788,Nao,Sim,Sim,0.0,3.0,Nao
126789,Sim,Sim,Sim,0.0,2.0,Nao
126790,Nao,Sim,Nao,0.0,1.0,Nao
126791,Sim,Sim,Nao,0.0,1.0,Nao
126792,Nao,Sim,Nao,0.0,1.0,Nao
126793,Sim,Sim,Sim,2.0,0.0,Sim
126794,Sim,Sim,Sim,2.0,1.0,Sim
126797,Sim,Sim,Sim,0.0,1.0,Nao
126798,Nao,Sim,Nao,0.0,1.0,Nao
126800,Sim,Nao,Sim,2.0,0.0,Nao
126801,Nao,Sim,Nao,0.0,2.0,Nao
126802,Nao,Sim,Sim,0.0,1.0,Nao
126803,Sim,Sim,Sim,1.0,1.0,Nao
126804,Nao,Sim,Sim,1.0,2.0,Sim
126806,Nao,Sim,Sim,0.0,2.0,Nao
126807,Nao,Sim,Sim,0.0,3.0,Nao
126808,Nao,Sim,Sim,1.0,1.0,Nao
126810,Nao,Sim,Sim,0.0,2.0,Nao
126811,Nao,Nao,Sim,1.0,0.0,Nao
126812,Nao,Sim,Sim,1.0,0.0,Nao
126813,Nao,Sim,Sim,1.0,0.0,Nao
126814,Sim,Sim,Sim,0.0,1.0,Nao
126815,Sim,Sim,Sim,1.0,1.0,Sim
126816,Nao,Sim,Nao,0.0,1.0,Nao
126817,Sim,Sim,Sim,0.0,1.0,Nao
126818,Nao,Sim,Nao,0.0,1.0,Nao
126819,Sim,Sim,Sim,0.0,1.0,Nao
126820,Nao,Sim,Nao,0.0,1.0,Nao
126821,Sim,Sim,Sim,1.0,0.0,Sim
126822,Sim,Sim,Sim,0.0,3.0,Nao
126823,Nao,Sim,Sim,0.0,3.0,Sim
126824,Sim,Sim,Sim,4.0,0.0,Sim
126825,Nao,Sim,Nao,0.0,2.0,Nao
126827,Nao,Sim,Nao,0.0,1.0,Nao
126828,Sim,Sim,Sim,1.0,1.0,Nao
126830,Nao,Sim,Nao,0.0,1.0,Nao
126831,Nao,Sim,Nao,0.0,1.0,Nao
126832,Sim,Sim,Sim,1.0,0.0,Nao
126833,Sim,Sim,Sim,1.0,0.0,Nao
126834,Nao,Sim,Sim,1.0,1.0,Sim
126835,Nao,Sim,Nao,0.0,1.0,Nao
126836,Nao,Sim,Sim,1.0,1.0,Nao
126837,Nao,Sim,Nao,1.0,0.0,Nao
126838,Sim,Sim,Sim,2.0,1.0,Nao
126840,Nao,Sim,Nao,0.0,1.0,Nao
126841,Nao,Sim,Nao,0.0,1.0,Nao
126842,Nao,Sim,Nao,0.0,1.0,Nao
126843,Nao,Sim,Nao,0.0,1.0,Nao
126844,Nao,Sim,Nao,0.0,1.0,Nao
126845,Sim,Sim,Nao,1.0,1.0,Nao
126846,Nao,Sim,Nao,0.0,1.0,Nao
126847,Nao,Sim,Nao,0.0,1.0,Nao
126848,Nao,Sim,Nao,1.0,0.0,Sim
126849,Sim,Sim,Sim,1.0,1.0,Nao
126850,Nao,Sim,Sim,1.0,0.0,Nao
126851,Nao,Nao,Sim,1.0,1.0,Sim
126852,Sim,Sim,Sim,2.0,0.0,Sim
126853,Sim,Sim,Sim,1.0,2.0,Sim
126855,Sim,Sim,Sim,2.0,0.0,Nao
126859,Nao,Sim,Sim,1.0,0.0,Nao
126861,Nao,Sim,Sim,2.0,1.0,Nao
126862,Sim,Sim,Sim,0.0,2.0,Nao
126864,Sim,Sim,Sim,1.0,0.0,Sim
126865,Nao,Sim,Nao,1.0,0.0,Nao
126866,Sim,Sim,Sim,2.0,1.0,Sim
126867,Nao,Sim,Sim,1.0,0.0,Nao
126868,Sim,Sim,Sim,0.0,3.0,Sim
126869,Sim,Sim,Sim,1.0,0.0,Nao
126870,Sim,Sim,Sim,0.0,2.0,Nao
126871,Sim,Sim,Sim,1.0,1.0,Nao
126872,Sim,Nao,Sim,1.0,0.0,Nao
126874,Sim,Sim,Sim,1.0,0.0,Nao
126875,Nao,Sim,Sim,0.0,1.0,Nao
126876,Sim,Sim,Sim,0.0,1.0,Nao
126877,Sim,Sim,Sim,0.0,1.0,Sim
126878,Sim,Sim,Nao,3.0,0.0,Sim
126879,Sim,Sim,Sim,0.0,1.0,Nao
126880,Sim,Nao,Sim,1.0,1.0,Nao
126881,Sim,Nao,Sim,2.0,0.0,Sim
126883,Sim,Sim,Sim,1.0,2.0,Nao
126884,Sim,Sim,Sim,2.0,0.0,Sim
126886,Sim,Sim,Sim,1.0,1.0,Nao
126888,Sim,Sim,Sim,3.0,1.0,Sim
126889,Sim,Sim,Sim,4.0,0.0,Sim
126890,Sim,Sim,Sim,1.0,0.0,Sim
126891,Nao,Sim,Nao,3.0,4.0,Sim
126892,Sim,Nao,Sim,1.0,0.0,Sim
126893,Sim,Sim,Sim,1.0,2.0,Nao
126894,Sim,Sim,Sim,0.0,2.0,Nao
126895,Sim,Nao,Sim,1.0,0.0,Nao
126897,Nao,Sim,Sim,1.0,1.0,Sim
126898,Sim,Sim,Nao,0.0,1.0,Nao
126899,Sim,Sim,Sim,1.0,0.0,Nao
126900,Sim,Sim,Sim,0.0,1.0,Nao
126901,Sim,Sim,Sim,0.0,1.0,Nao
126902,Sim,Sim,Sim,1.0,0.0,Sim
126903,Sim,Sim,Sim,2.0,0.0,Sim
126904,Sim,Sim,Sim,2.0,0.0,Sim
126905,Nao,Sim,Sim,2.0,1.0,Nao
126906,Sim,Sim,Sim,2.0,1.0,Nao
126907,Sim,Sim,Sim,1.0,0.0,Sim
126908,Nao,Sim,Sim,1.0,1.0,Nao
126909,Sim,Sim,Sim,1.0,0.0,Sim
126911,Sim,Sim,Sim,1.0,2.0,Sim
126912,Nao,Sim,Nao,0.0,2.0,Nao
126913,Nao,Sim,Sim,1.0,1.0,Nao
126914,Sim,Sim,Sim,1.0,1.0,Sim
126915,Sim,Sim,Sim,1.0,1.0,Nao
126916,Nao,Sim,Sim,0.0,1.0,Nao
126918,Nao,Sim,Sim,1.0,1.0,Nao
126919,Sim,Sim,Sim,1.0,1.0,Sim
126920,Sim,Sim,Sim,2.0,1.0,Sim
126921,Sim,Sim,Sim,1.0,1.0,Sim
126922,Nao,Sim,Sim,0.0,2.0,Nao
126924,Sim,Sim,Sim,3.0,1.0,Sim
126925,Sim,Sim,Sim,2.0,0.0,Nao
126926,Sim,Sim,Sim,1.0,1.0,Nao
126927,Sim,Sim,Sim,0.0,4.0,Nao
126928,Nao,Sim,Nao,0.0,1.0,Nao
126929,Sim,Sim,Nao,0.0,1.0,Nao
126930,Sim,Sim,Nao,1.0,2.0,Sim
126931,Sim,Sim,Sim,0.0,3.0,Nao
126932,Sim,Sim,Sim,2.0,0.0,Nao
126933,Nao,Sim,Sim,0.0,1.0,Nao
126934,Sim,Sim,Sim,1.0,0.0,Sim
126935,Nao,Nao,Nao,0.0,1.0,Nao
126936,Nao,Sim,Nao,1.0,1.0,Nao
126937,Sim,Sim,Sim,1.0,2.0,Nao
126939,Nao,Sim,Sim,1.0,0.0,Nao
126940,Sim,Sim,Sim,1.0,2.0,Nao
126941,Nao,Sim,Nao,1.0,0.0,Nao
126942,Sim,Sim,Sim,0.0,2.0,Nao
126943,Nao,Sim,Sim,0.0,1.0,Nao
126944,Sim,Sim,Sim,1.0,1.0,Nao
126945,Sim,Sim,Sim,0.0,2.0,Nao
126946,Nao,Sim,Nao,0.0,1.0,Nao
126947,Nao,Sim,Nao,0.0,1.0,Nao
126948,Sim,Sim,Sim,1.0,1.0,Nao
126949,Sim,Sim,Sim,1.0,0.0,Nao
126950,Sim,Sim,Nao,1.0,2.0,Sim
126951,Sim,Sim,Sim,2.0,1.0,Sim
126952,Sim,Sim,Sim,0.0,2.0,Nao
126953,Sim,Sim,Sim,1.0,2.0,Nao
126954,Nao,Sim,Nao,0.0,1.0,Nao
126955,Sim,Sim,Sim,0.0,1.0,Sim
126956,Nao,Sim,Nao,0.0,1.0,Nao
126957,Sim,Sim,Sim,1.0,1.0,Sim
126958,Sim,Sim,Sim,2.0,3.0,Sim
126959,Sim,Sim,Sim,3.0,1.0,Sim
126961,Sim,Sim,Sim,4.0,0.0,Sim
126964,Sim,Sim,Sim,2.0,1.0,Sim
126965,Sim,Sim,Sim,2.0,1.0,Sim
126966,Sim,Sim,Sim,3.0,0.0,Sim
126967,Sim,Sim,Nao,1.0,2.0,Nao
126968,Sim,Sim,Sim,2.0,1.0,Sim
126969,Sim,Sim,Sim,2.0,1.0,Sim
126970,Sim,Sim,Sim,3.0,0.0,Sim
126971,Sim,Sim,Sim,2.0,0.0,Sim
126972,Sim,Sim,Sim,1.0,2.0,Nao
126977,Sim,Sim,Sim,2.0,0.0,Sim
126978,Sim,Sim,Nao,1.0,1.0,Nao
126979,Nao,Sim,Nao,0.0,1.0,Nao
126982,Sim,Sim,Sim,1.0,1.0,Nao
126983,Sim,Sim,Sim,3.0,1.0,Sim
126984,Sim,Sim,Sim,3.0,0.0,Nao
126985,Nao,Sim,Sim,0.0,2.0,Nao
126986,Sim,Sim,Sim,0.0,2.0,Sim
126988,Nao,Sim,Nao,0.0,1.0,Nao
126989,Sim,Sim,Sim,2.0,2.0,Sim
126991,Sim,Sim,Sim,0.0,2.0,Nao
126992,Nao,Sim,Sim,0.0,2.0,Nao
126993,Nao,Sim,Nao,0.0,1.0,Nao
126994,Nao,Sim,Sim,0.0,1.0,Nao
126995,Nao,Sim,Sim,0.0,1.0,Nao
126996,Nao,Sim,Sim,1.0,1.0,Nao
126997,Sim,Sim,Sim,0.0,2.0,Nao
126998,Nao,Sim,Nao,0.0,1.0,Nao
126999,Nao,Nao,Sim,1.0,1.0,Sim
127000,Nao,Nao,Nao,0.0,1.0,Nao
127001,Nao,Sim,Sim,0.0,1.0,Nao
