,DOMICILIO_ACESSO_INTERNET,TEM_RADIO,TEM_DVD,NUMERO_TV_PLASMA,NUMERO_TV_TUBO,TEM_ASSINATURA_TV
125122,Sim,Sim,Nao,1.0,0.0,Nao
125123,Nao,Sim,Sim,1.0,0.0,Sim
125124,Nao,Sim,Sim,0.0,1.0,Nao
125125,Sim,Sim,Sim,1.0,0.0,Nao
125126,Nao,Sim,Sim,1.0,3.0,Sim
125127,Sim,Sim,Sim,4.0,0.0,Sim
125128,Sim,Sim,Sim,1.0,1.0,Sim
125129,Sim,Sim,Sim,2.0,1.0,Sim
125134,Sim,Sim,Sim,1.0,1.0,Sim
125135,Sim,Sim,Sim,2.0,1.0,Nao
125136,Sim,Sim,Nao,2.0,0.0,Sim
125139,Sim,Nao,Sim,2.0,1.0,Sim
125140,Sim,Sim,Nao,2.0,2.0,Sim
125141,Nao,Sim,Nao,2.0,1.0,Nao
125142,Sim,Sim,Sim,0.0,1.0,Nao
125146,Sim,Sim,Nao,1.0,1.0,Nao
125147,Nao,Sim,Sim,0.0,1.0,Nao
125148,Nao,Sim,Nao,0.0,1.0,Nao
125150,Sim,Nao,Nao,0.0,1.0,Nao
125152,Nao,Sim,Sim,0.0,2.0,Nao
125155,Nao,Sim,Sim,1.0,0.0,Sim
125156,Sim,Sim,Sim,0.0,3.0,Nao
125159,Sim,Nao,Sim,3.0,1.0,Sim
125160,Sim,Sim,Sim,1.0,0.0,Sim
125161,Nao,Sim,Sim,1.0,1.0,Sim
125162,Sim,Sim,Sim,1.0,1.0,Nao
125164,Nao,Sim,Nao,2.0,0.0,Nao
125165,Sim,Sim,Sim,1.0,1.0,Nao
125166,Sim,Sim,Sim,1.0,0.0,Sim
125167,Sim,Sim,Sim,0.0,1.0,Nao
125170,Sim,Sim,Sim,3.0,1.0,Nao
125171,Sim,Sim,Sim,0.0,1.0,Nao
125172,Sim,Nao,Sim,1.0,1.0,Nao
125173,Nao,Sim,Nao,0.0,1.0,Nao
125174,Sim,Sim,Nao,1.0,1.0,Nao
125176,Sim,Sim,Sim,2.0,0.0,Nao
125177,Sim,Sim,Nao,1.0,0.0,Sim
125178,Nao,Nao,Sim,0.0,1.0,Nao
125179,Nao,Sim,Nao,0.0,2.0,Nao
125180,Nao,Sim,Nao,1.0,0.0,Nao
125181,Sim,Sim,Sim,1.0,1.0,Nao
125182,Sim,Sim,Sim,1.0,1.0,Sim
125183,Sim,Sim,Sim,2.0,0.0,Nao
125184,Nao,Sim,Sim,1.0,0.0,Sim
125185,Sim,Sim,Sim,1.0,0.0,Nao
125186,Sim,Nao,Sim,1.0,0.0,Nao
125187,Sim,Sim,Sim,1.0,0.0,Nao
125189,Sim,Sim,Sim,1.0,1.0,Nao
125190,Sim,Sim,Sim,1.0,1.0,Nao
125191,Sim,Nao,Nao,0.0,1.0,Nao
125192,Sim,Sim,Sim,0.0,1.0,Nao
125193,Sim,Sim,Sim,1.0,1.0,Sim
125194,Nao,Sim,Sim,0.0,1.0,Nao
125196,Sim,Sim,Sim,2.0,1.0,Sim
125197,Sim,Sim,Nao,1.0,1.0,Nao
125198,Sim,Sim,Sim,2.0,1.0,Nao
125200,Sim,Sim,Sim,0.0,1.0,Nao
125201,Sim,Sim,Sim,2.0,0.0,Sim
125202,Sim,Sim,Sim,1.0,0.0,Sim
125203,Sim,Sim,Sim,1.0,0.0,Nao
125204,Sim,Sim,Nao,1.0,0.0,Sim
125205,Sim,Sim,Sim,2.0,1.0,Nao
125206,Sim,Sim,Nao,1.0,0.0,Sim
125207,Sim,Sim,Nao,1.0,0.0,Nao
125208,Sim,Sim,Sim,0.0,2.0,Nao
125209,Sim,Sim,Sim,0.0,2.0,Nao
125210,Sim,Sim,Sim,0.0,1.0,Nao
125211,Nao,Sim,Sim,2.0,1.0,Sim
125212,Nao,Sim,Sim,1.0,0.0,Nao
125213,Sim,Sim,Sim,1.0,1.0,Sim
125214,Sim,Sim,Sim,3.0,0.0,Sim
125215,Nao,Sim,Sim,0.0,2.0,Nao
125216,Sim,Sim,Sim,0.0,5.0,Nao
125217,Nao,Sim,Nao,0.0,1.0,Nao
125219,Sim,Sim,Nao,3.0,0.0,Nao
125221,Sim,Sim,Sim,0.0,1.0,Sim
125222,Nao,Sim,Nao,0.0,3.0,Nao
125224,Sim,Sim,Nao,1.0,0.0,Nao
125225,Sim,Sim,Sim,1.0,3.0,Sim
125226,Nao,Sim,Nao,1.0,1.0,Nao
125228,Sim,Sim,Sim,3.0,0.0,Sim
125229,Nao,Sim,Sim,0.0,2.0,Nao
125230,Nao,Sim,Sim,1.0,1.0,Sim
125231,Nao,Sim,Sim,0.0,2.0,Nao
125233,Nao,Sim,Nao,0.0,1.0,Nao
125234,Sim,Sim,Nao,1.0,1.0,Sim
125235,Sim,Sim,Sim,1.0,1.0,Nao
125236,Nao,Sim,Sim,0.0,3.0,Nao
125237,Sim,Sim,Sim,1.0,1.0,Nao
125238,Sim,Sim,Sim,0.0,2.0,Sim
125239,Sim,Sim,Sim,0.0,1.0,Nao
125240,Sim,Nao,Sim,0.0,2.0,Nao
125241,Sim,Sim,Sim,0.0,3.0,Sim
125242,Sim,Sim,Sim,0.0,3.0,Nao
125243,Nao,Sim,Sim,1.0,1.0,Nao
125244,Sim,Sim,Sim,0.0,2.0,Nao
125245,Nao,Sim,Nao,2.0,2.0,Nao
125246,Sim,Sim,Sim,0.0,1.0,Sim
125247,Sim,Sim,Sim,0.0,1.0,Nao
125248,Sim,Sim,Sim,1.0,1.0,Nao
125249,Nao,Sim,Nao,0.0,1.0,Nao
125251,Sim,Sim,Sim,1.0,3.0,Sim
125252,Sim,Sim,Nao,0.0,2.0,Nao
125253,Nao,Sim,Nao,0.0,2.0,Sim
125254,Nao,Sim,Sim,0.0,2.0,Nao
125255,Nao,Sim,Nao,1.0,0.0,Nao
125256,Sim,Sim,Sim,0.0,3.0,Nao
125257,Nao,Sim,Sim,0.0,1.0,Nao
125258,Nao,Sim,Nao,1.0,0.0,Nao
125259,Nao,Sim,Sim,1.0,1.0,Nao
125260,Sim,Sim,Sim,0.0,3.0,Sim
125261,Sim,Sim,Nao,0.0,2.0,Nao
125262,Sim,Sim,Sim,1.0,1.0,Sim
125263,Sim,Sim,Sim,1.0,2.0,Sim
125266,Sim,Nao,Nao,0.0,2.0,Nao
125267,Sim,Sim,Sim,1.0,1.0,Nao
125269,Nao,Sim,Sim,1.0,1.0,Nao
125270,Nao,Sim,Nao,1.0,0.0,Nao
125274,Nao,Sim,Sim,1.0,1.0,Nao
125281,Nao,Nao,Nao,0.0,1.0,Nao
125282,Nao,Sim,Sim,0.0,1.0,Nao
125283,Sim,Sim,Sim,0.0,1.0,Nao
125284,Sim,Nao,Sim,0.0,1.0,Nao
125285,Sim,Sim,Sim,2.0,0.0,Nao
125286,Nao,Nao,Nao,0.0,1.0,Nao
125287,Nao,Sim,Sim,1.0,1.0,Nao
125288,Sim,Sim,Sim,2.0,0.0,Sim
125289,Nao,Sim,Sim,0.0,2.0,Nao
125290,Sim,Sim,Sim,1.0,2.0,Nao
125291,Nao,Sim,Nao,0.0,1.0,Nao
125292,Sim,Sim,Sim,1.0,3.0,Nao
125293,Sim,Nao,Nao,1.0,0.0,Nao
125295,Sim,Nao,Nao,1.0,1.0,Nao
125296,Nao,Sim,Sim,1.0,1.0,Sim
125297,Sim,Nao,Sim,0.0,1.0,Nao
125298,Nao,Sim,Sim,0.0,2.0,Nao
125299,Sim,Nao,Nao,0.0,1.0,Nao
125300,Nao,Sim,Sim,0.0,1.0,Nao
125302,Nao,Nao,Sim,1.0,1.0,Nao
125303,Nao,Sim,Nao,1.0,1.0,Nao
125304,Sim,Sim,Sim,2.0,3.0,Sim
125306,Sim,Nao,Nao,1.0,1.0,Nao
125307,Sim,Sim,Nao,1.0,0.0,Nao
125308,Nao,Sim,Nao,0.0,1.0,Nao
125309,Sim,Sim,Nao,0.0,2.0,Nao
125310,Nao,Sim,Sim,1.0,2.0,Sim
125311,Sim,Nao,Sim,1.0,1.0,Nao
125312,Sim,Sim,Sim,0.0,2.0,Nao
125314,Sim,Nao,Nao,1.0,0.0,Nao
125315,Sim,Sim,Sim,1.0,0.0,Nao
125317,Nao,Sim,Nao,1.0,0.0,Nao
125318,Nao,Nao,Sim,0.0,2.0,Sim
125319,Sim,Nao,Sim,2.0,1.0,Sim
125320,Nao,Sim,Sim,0.0,1.0,Nao
125321,Sim,Nao,Sim,1.0,0.0,Sim
125322,Sim,Sim,Nao,1.0,2.0,Nao
125335,Nao,Sim,Sim,2.0,0.0,Nao
125337,Nao,Sim,Nao,0.0,1.0,Nao
125338,Sim,Sim,Sim,0.0,1.0,Nao
125339,Sim,Sim,Nao,0.0,1.0,Nao
125340,Sim,Nao,Sim,1.0,1.0,Sim
125342,Nao,Nao,Nao,0.0,1.0,Nao
125343,Nao,Sim,Sim,0.0,2.0,Nao
125345,Nao,Sim,Sim,0.0,1.0,Nao
125347,Sim,Sim,Sim,1.0,3.0,Nao
125349,Nao,Sim,Sim,0.0,1.0,Nao
125350,Nao,Sim,Nao,0.0,1.0,Nao
125351,Sim,Sim,Sim,2.0,0.0,Sim
125352,Sim,Nao,Nao,0.0,2.0,Nao
125353,Sim,Sim,Sim,1.0,1.0,Sim
125354,Sim,Sim,Sim,1.0,1.0,Sim
125355,Nao,Sim,Sim,0.0,1.0,Nao
125357,Sim,Sim,Sim,4.0,0.0,Nao
125360,Sim,Sim,Sim,2.0,2.0,Nao
125361,Sim,Sim,Sim,1.0,0.0,Nao
125362,Sim,Sim,Sim,1.0,2.0,Sim
125363,Sim,Sim,Nao,0.0,4.0,Nao
125364,Sim,Sim,Sim,1.0,1.0,Nao
125365,Sim,Sim,Nao,2.0,1.0,Sim
125367,Sim,Sim,Sim,2.0,0.0,Sim
125368,Sim,Sim,Nao,1.0,3.0,Nao
125369,Sim,Sim,Sim,2.0,0.0,Sim
125370,Sim,Sim,Sim,1.0,2.0,Nao
125371,Nao,Sim,Nao,1.0,1.0,Nao
125372,Sim,Sim,Sim,1.0,0.0,Nao
125373,Sim,Nao,Sim,2.0,0.0,Nao
125374,Sim,Sim,Sim,1.0,1.0,Sim
125378,Sim,Sim,Sim,2.0,1.0,Nao
125380,Sim,Sim,Sim,2.0,0.0,Sim
125381,Sim,Sim,Nao,0.0,3.0,Nao
125382,Sim,Sim,Nao,4.0,0.0,Nao
125383,Sim,Sim,Sim,1.0,0.0,Nao
125384,Nao,Sim,Sim,2.0,1.0,Nao
125385,Sim,Sim,Sim,3.0,0.0,Sim
125386,Nao,Sim,Sim,1.0,2.0,Nao
125387,Nao,Sim,Nao,1.0,0.0,Nao
125388,Sim,Sim,Sim,0.0,1.0,Nao
125389,Nao,Sim,Nao,0.0,3.0,Nao
125391,Sim,Sim,Nao,0.0,1.0,Nao
125392,Nao,Sim,Sim,2.0,0.0,Nao
125393,Sim,Sim,Sim,1.0,1.0,Sim
125394,Nao,Sim,Sim,1.0,0.0,Nao
125396,Sim,Sim,Sim,0.0,3.0,Nao
125398,Sim,Sim,Sim,0.0,3.0,Nao
125399,Sim,Sim,Nao,0.0,2.0,Nao
125400,Sim,Sim,Sim,2.0,1.0,Nao
125402,Nao,Sim,Sim,1.0,1.0,Nao
125404,Nao,Sim,Sim,0.0,2.0,Nao
125406,Sim,Nao,Sim,4.0,1.0,Sim
125407,Sim,Nao,Sim,2.0,0.0,Sim
125408,Nao,Sim,Nao,0.0,3.0,Nao
125409,Sim,Sim,Sim,0.0,1.0,Nao
125410,Nao,Sim,Sim,1.0,2.0,Sim
125411,Nao,Sim,Nao,0.0,2.0,Nao
125412,Sim,Sim,Sim,1.0,1.0,Sim
125413,Sim,Sim,Sim,1.0,0.0,Nao
125414,Sim,Sim,Sim,0.0,2.0,Nao
125415,Sim,Sim,Sim,3.0,0.0,Nao
125416,Nao,Nao,Sim,1.0,3.0,Nao
125417,Sim,Sim,Sim,1.0,1.0,Sim
125418,Sim,Sim,Sim,0.0,2.0,Nao
125419,Sim,Sim,Sim,1.0,0.0,Sim
125420,Sim,Nao,Nao,1.0,0.0,Sim
125421,Sim,Sim,Sim,2.0,1.0,Nao
125422,Sim,Sim,Sim,1.0,1.0,Nao
125423,Sim,Sim,Sim,1.0,1.0,Sim
125424,Nao,Sim,Nao,1.0,2.0,Nao
125425,Sim,Sim,Sim,1.0,2.0,Nao
125427,Nao,Sim,Nao,0.0,3.0,Nao
125429,Sim,Nao,Sim,0.0,1.0,Nao
125430,Sim,Sim,Sim,3.0,0.0,Nao
125432,Sim,Nao,Nao,1.0,0.0,Sim
125433,Sim,Sim,Nao,1.0,0.0,Sim
125434,Sim,Sim,Sim,1.0,0.0,Sim
125435,Sim,Sim,Sim,0.0,1.0,Sim
125436,Nao,Nao,Nao,0.0,1.0,Nao
125437,Nao,Sim,Sim,2.0,1.0,Sim
125438,Sim,Sim,Sim,0.0,1.0,Sim
125439,Sim,Sim,Nao,0.0,1.0,Nao
125440,Nao,Sim,Nao,0.0,1.0,Nao
125441,Sim,Sim,Sim,2.0,0.0,Sim
125442,Sim,Nao,Sim,0.0,1.0,Nao
125443,Sim,Sim,Sim,1.0,0.0,Sim
125444,Sim,Sim,Sim,2.0,0.0,Nao
125445,Sim,Sim,Sim,3.0,0.0,Sim
125446,Sim,Sim,Sim,1.0,1.0,Nao
125447,Sim,Sim,Sim,5.0,0.0,Sim
125449,Sim,Sim,Sim,2.0,2.0,Sim
125450,Sim,Sim,Sim,1.0,3.0,Sim
125451,Sim,Sim,Sim,1.0,3.0,Sim
125452,Sim,Sim,Sim,1.0,2.0,Sim
125453,Sim,Sim,Sim,1.0,1.0,Nao
125455,Sim,Sim,Sim,1.0,1.0,Sim
125456,Nao,Sim,Sim,1.0,1.0,Sim
125457,Sim,Sim,Sim,0.0,3.0,Nao
125458,Sim,Sim,Sim,1.0,0.0,Nao
125459,Nao,Sim,Sim,1.0,0.0,Sim
125460,Sim,Sim,Sim,0.0,1.0,Sim
125461,Sim,Sim,Sim,1.0,1.0,Sim
125462,Nao,Nao,Nao,0.0,2.0,Nao
125463,Sim,Sim,Sim,0.0,1.0,Nao
125464,Sim,Sim,Nao,1.0,0.0,Nao
125465,Nao,Nao,Nao,1.0,0.0,Nao
125466,Sim,Sim,Sim,0.0,2.0,Sim
125467,Sim,Sim,Sim,1.0,1.0,Sim
125468,Nao,Sim,Sim,0.0,1.0,Sim
125469,Sim,Nao,Sim,1.0,0.0,Sim
125470,Sim,Sim,Sim,0.0,1.0,Sim
125471,Sim,Sim,Sim,0.0,2.0,Nao
125472,Sim,Sim,Nao,0.0,1.0,Nao
125475,Sim,Sim,Sim,1.0,0.0,Nao
125476,Sim,Sim,Sim,2.0,0.0,Sim
125477,Nao,Sim,Nao,1.0,1.0,Nao
125479,Sim,Sim,Sim,2.0,0.0,Nao
125480,Sim,Sim,Sim,1.0,0.0,Nao
125481,Sim,Sim,Sim,0.0,1.0,Nao
125482,Nao,Nao,Sim,0.0,1.0,Nao
125483,Sim,Nao,Sim,0.0,2.0,Sim
125484,Sim,Sim,Sim,2.0,0.0,Sim
125486,Sim,Nao,Nao,1.0,0.0,Nao
125488,Sim,Nao,Sim,1.0,0.0,Nao
125489,Sim,Sim,Sim,2.0,0.0,Sim
125490,Sim,Sim,Sim,1.0,0.0,Nao
125491,Sim,Sim,Sim,0.0,1.0,Sim
125494,Sim,Sim,Sim,1.0,2.0,Sim
125496,Sim,Nao,Sim,0.0,1.0,Nao
125497,Sim,Sim,Sim,1.0,0.0,Sim
125499,Nao,Sim,Sim,0.0,1.0,Nao
125500,Sim,Sim,Nao,2.0,0.0,Nao
125501,Nao,Sim,Nao,1.0,1.0,Sim
125502,Sim,Sim,Nao,0.0,1.0,Nao
125503,Sim,Sim,Sim,1.0,0.0,Sim
125504,Sim,Sim,Sim,1.0,0.0,Sim
125505,Sim,Sim,Sim,0.0,1.0,Nao
125506,Sim,Sim,Sim,1.0,0.0,Nao
125507,Nao,Sim,Nao,0.0,1.0,Nao
125508,Sim,Sim,Sim,2.0,0.0,Sim
125509,Sim,Sim,Sim,1.0,2.0,Sim
125510,Sim,Sim,Sim,0.0,2.0,Nao
125511,Sim,Sim,Nao,0.0,1.0,Sim
125512,Sim,Nao,Nao,0.0,1.0,Sim
125513,Sim,Nao,Sim,0.0,2.0,Sim
125514,Sim,Sim,Sim,5.0,0.0,Sim
125515,Nao,Sim,Nao,1.0,0.0,Nao
125516,Sim,Sim,Sim,1.0,0.0,Sim
125517,Sim,Sim,Sim,1.0,1.0,Sim
125518,Nao,Nao,Nao,0.0,1.0,Nao
125519,Sim,Nao,Nao,1.0,0.0,Nao
125520,Sim,Sim,Sim,2.0,1.0,Sim
125521,Sim,Nao,Sim,1.0,1.0,Nao
125522,Sim,Sim,Nao,2.0,0.0,Sim
125523,Sim,Nao,Nao,3.0,0.0,Sim
125524,Sim,Sim,Sim,2.0,0.0,Nao
125525,Sim,Sim,Nao,2.0,0.0,Sim
125527,Sim,Sim,Sim,0.0,1.0,Nao
125528,Sim,Nao,Sim,1.0,0.0,Sim
125529,Sim,Sim,Sim,2.0,0.0,Sim
125531,Nao,Nao,Nao,1.0,0.0,Nao
125534,Sim,Sim,Sim,1.0,0.0,Sim
125535,Sim,Sim,Sim,2.0,0.0,Nao
125536,Nao,Nao,Sim,0.0,1.0,Nao
125537,Sim,Sim,Sim,1.0,0.0,Sim
125539,Nao,Sim,Nao,1.0,0.0,Nao
125540,Sim,Sim,Sim,1.0,1.0,Sim
125541,Sim,Sim,Sim,2.0,0.0,Sim
125542,Sim,Sim,Sim,2.0,0.0,Sim
125543,Nao,Sim,Nao,3.0,2.0,Nao
125544,Sim,Sim,Nao,1.0,1.0,Nao
125545,Sim,Sim,Sim,1.0,0.0,Sim
125546,Nao,Sim,Sim,1.0,1.0,Nao
125547,Sim,Nao,Sim,2.0,0.0,Nao
125548,Nao,Nao,Nao,1.0,1.0,Nao
125550,Sim,Sim,Sim,2.0,0.0,Sim
125551,Sim,Sim,Sim,1.0,2.0,Sim
125552,Nao,Nao,Nao,1.0,0.0,Nao
125558,Sim,Sim,Sim,2.0,0.0,Sim
125559,Sim,Sim,Sim,1.0,0.0,Nao
125564,Nao,Nao,Sim,0.0,1.0,Nao
125567,Sim,Sim,Sim,2.0,0.0,Sim
125568,Sim,Sim,Sim,1.0,0.0,Sim
125569,Sim,Sim,Sim,1.0,2.0,Nao
125570,Sim,Sim,Sim,1.0,0.0,Nao
125571,Nao,Sim,Nao,1.0,1.0,Nao
125573,Nao,Sim,Sim,1.0,0.0,Nao
125574,Sim,Sim,Sim,1.0,1.0,Nao
125576,Nao,Sim,Nao,0.0,1.0,Nao
125577,Nao,Sim,Sim,1.0,1.0,Nao
125578,Nao,Sim,Nao,0.0,1.0,Nao
125580,Nao,Nao,Nao,0.0,1.0,Nao
125581,Sim,Sim,Sim,0.0,2.0,Nao
125582,Sim,Sim,Sim,5.0,0.0,Sim
125583,Sim,Nao,Nao,1.0,0.0,Nao
125584,Nao,Sim,Nao,1.0,0.0,Sim
125585,Nao,Sim,Sim,1.0,1.0,Sim
125587,Sim,Sim,Nao,1.0,1.0,Sim
125588,Sim,Sim,Nao,0.0,1.0,Nao
125589,Nao,Sim,Nao,1.0,1.0,Nao
125590,Sim,Sim,Sim,0.0,3.0,Nao
125591,Nao,Sim,Nao,0.0,1.0,Nao
125593,Sim,Nao,Sim,2.0,2.0,Sim
125594,Sim,Sim,Nao,2.0,1.0,Sim
125595,Sim,Nao,Sim,1.0,0.0,Sim
125596,Nao,Sim,Nao,0.0,2.0,Nao
125598,Nao,Sim,Nao,0.0,1.0,Nao
125599,Sim,Sim,Sim,1.0,0.0,Nao
125600,Sim,Sim,Sim,1.0,1.0,Sim
125601,Sim,Sim,Sim,4.0,0.0,Sim
125604,Sim,Sim,Nao,0.0,1.0,Nao
125606,Sim,Sim,Sim,3.0,0.0,Sim
125607,Sim,Nao,Nao,2.0,2.0,Nao
125609,Sim,Nao,Nao,1.0,0.0,Sim
125610,Sim,Nao,Sim,1.0,0.0,Nao
125612,Nao,Nao,Nao,0.0,1.0,Nao
125613,Sim,Sim,Sim,1.0,1.0,Sim
125616,Sim,Nao,Nao,1.0,0.0,Sim
125617,Sim,Nao,Nao,1.0,0.0,Nao
125619,Nao,Sim,Nao,1.0,0.0,Nao
125620,Sim,Sim,Sim,0.0,2.0,Nao
125621,Nao,Nao,Sim,0.0,2.0,Nao
125622,Sim,Sim,Sim,2.0,0.0,Sim
125623,Nao,Nao,Sim,1.0,0.0,Nao
125624,Sim,Sim,Nao,1.0,0.0,Sim
125625,Sim,Nao,Sim,1.0,0.0,Nao
125626,Nao,Sim,Sim,0.0,2.0,Nao
125627,Nao,Sim,Nao,0.0,1.0,Nao
125628,Nao,Sim,Nao,1.0,0.0,Sim
125629,Sim,Sim,Nao,1.0,0.0,Sim
125630,Sim,Sim,Sim,1.0,1.0,Sim
125631,Nao,Sim,Sim,0.0,1.0,Nao
125632,Sim,Sim,Sim,3.0,0.0,Sim
125633,Nao,Sim,Nao,1.0,0.0,Nao
125634,Sim,Nao,Nao,2.0,2.0,Nao
125635,Sim,Sim,Sim,4.0,1.0,Sim
125636,Sim,Nao,Sim,0.0,2.0,Sim
125637,Sim,Sim,Nao,1.0,1.0,Sim
125638,Sim,Sim,Nao,0.0,1.0,Sim
125641,Sim,Sim,Sim,0.0,3.0,Nao
125642,Sim,Sim,Sim,0.0,2.0,Sim
125643,Sim,Sim,Sim,2.0,0.0,Nao
125644,Nao,Sim,Nao,0.0,1.0,Nao
125645,Sim,Sim,Sim,1.0,1.0,Nao
125648,Nao,Sim,Sim,1.0,1.0,Sim
125649,Nao,Sim,Sim,1.0,2.0,Sim
125650,Sim,Nao,Sim,1.0,2.0,Sim
125651,Sim,Sim,Sim,1.0,0.0,Sim
125652,Nao,Sim,Nao,1.0,0.0,Nao
125653,Sim,Sim,Sim,2.0,0.0,Nao
125654,Sim,Sim,Sim,5.0,0.0,Sim
125655,Sim,Sim,Sim,2.0,1.0,Nao
125656,Sim,Sim,Sim,1.0,0.0,Sim
125657,Sim,Sim,Sim,0.0,1.0,Nao
125659,Sim,Sim,Sim,0.0,2.0,Nao
125660,Sim,Sim,Nao,0.0,2.0,Nao
125661,Sim,Sim,Sim,0.0,1.0,Nao
125663,Nao,Sim,Nao,0.0,1.0,Nao
125664,Sim,Sim,Sim,1.0,2.0,Sim
125665,Nao,Sim,Sim,1.0,0.0,Nao
125666,Sim,Sim,Sim,1.0,1.0,Sim
125667,Nao,Sim,Nao,0.0,1.0,Nao
125668,Sim,Sim,Sim,1.0,0.0,Nao
125669,Nao,Sim,Nao,0.0,1.0,Nao
125670,Sim,Sim,Sim,0.0,3.0,Nao
125671,Nao,Sim,Nao,0.0,1.0,Nao
125672,Nao,Sim,Sim,0.0,1.0,Nao
125673,Sim,Sim,Sim,1.0,0.0,Nao
125674,Sim,Nao,Sim,0.0,1.0,Nao
125675,Sim,Sim,Sim,0.0,2.0,Nao
125676,Sim,Nao,Sim,0.0,1.0,Nao
125677,Sim,Nao,Sim,1.0,0.0,Sim
125678,Sim,Sim,Sim,1.0,0.0,Sim
125679,Sim,Sim,Sim,1.0,3.0,Sim
125680,Sim,Sim,Sim,1.0,1.0,Nao
125681,Nao,Nao,Sim,0.0,1.0,Sim
125683,Sim,Sim,Sim,1.0,2.0,Sim
125684,Nao,Sim,Sim,0.0,1.0,Sim
125685,Sim,Sim,Sim,2.0,1.0,Nao
125686,Sim,Sim,Sim,2.0,1.0,Sim
125687,Sim,Sim,Sim,2.0,1.0,Sim
125688,Sim,Sim,Sim,1.0,1.0,Nao
125689,Sim,Sim,Sim,1.0,1.0,Sim
125690,Sim,Sim,Sim,0.0,2.0,Nao
125691,Nao,Sim,Nao,0.0,2.0,Nao
125692,Sim,Sim,Sim,0.0,1.0,Nao
125693,Sim,Sim,Sim,0.0,3.0,Nao
125694,Sim,Sim,Sim,2.0,1.0,Sim
125695,Sim,Sim,Sim,1.0,1.0,Nao
125697,Sim,Sim,Sim,2.0,1.0,Sim
125701,Nao,Sim,Nao,0.0,1.0,Nao
125702,Nao,Sim,Sim,0.0,1.0,Nao
125703,Sim,Sim,Sim,0.0,4.0,Sim
125704,Sim,Sim,Sim,1.0,2.0,Nao
125706,Nao,Sim,Sim,0.0,1.0,Nao
125713,Nao,Sim,Nao,0.0,1.0,Nao
125715,Nao,Sim,Nao,0.0,2.0,Nao
125716,Sim,Sim,Sim,2.0,1.0,Nao
125717,Sim,Sim,Sim,1.0,1.0,Sim
125718,Sim,Sim,Nao,0.0,2.0,Sim
125719,Sim,Sim,Sim,1.0,1.0,Nao
125720,Nao,Sim,Nao,0.0,2.0,Nao
125722,Sim,Nao,Sim,1.0,0.0,Nao
125723,Nao,Sim,Sim,0.0,1.0,Nao
125724,Nao,Sim,Nao,0.0,1.0,Nao
125725,Sim,Sim,Nao,1.0,0.0,Sim
125726,Sim,Sim,Sim,1.0,0.0,Sim
125727,Sim,Sim,Sim,1.0,1.0,Sim
125728,Nao,Sim,Sim,1.0,1.0,Nao
125729,Sim,Sim,Sim,1.0,1.0,Nao
125730,Nao,Sim,Nao,1.0,0.0,Nao
125731,Sim,Sim,Nao,1.0,2.0,Nao
125732,Nao,Sim,Nao,0.0,1.0,Nao
125733,Nao,Sim,Nao,1.0,0.0,Nao
125735,Nao,Sim,Sim,0.0,1.0,Nao
125736,Nao,Sim,Nao,0.0,1.0,Nao
125737,Sim,Sim,Sim,0.0,1.0,Nao
125738,Nao,Sim,Nao,0.0,1.0,Nao
125739,Nao,Sim,Nao,1.0,0.0,Nao
125740,Nao,Sim,Nao,0.0,1.0,Nao
125742,Nao,Sim,Sim,1.0,0.0,Nao
125743,Nao,Sim,Nao,0.0,1.0,Nao
125746,Nao,Sim,Nao,0.0,1.0,Nao
125748,Nao,Sim,Nao,1.0,0.0,Nao
125749,Nao,Sim,Nao,1.0,1.0,Nao
125751,Nao,Sim,Nao,1.0,0.0,Nao
125752,Sim,Sim,Sim,1.0,0.0,Nao
125753,Sim,Sim,Sim,1.0,1.0,Nao
125754,Nao,Sim,Nao,1.0,1.0,Nao
125755,Nao,Sim,Sim,0.0,2.0,Nao
125756,Nao,Sim,Sim,0.0,2.0,Nao
125759,Nao,Sim,Sim,1.0,1.0,Nao
125760,Nao,Sim,Nao,0.0,1.0,Nao
125761,Nao,Sim,Sim,1.0,1.0,Nao
125762,Nao,Sim,Nao,0.0,1.0,Nao
125763,Nao,Sim,Sim,1.0,0.0,Nao
125764,Nao,Sim,Nao,0.0,1.0,Nao
125765,Sim,Sim,Nao,0.0,1.0,Nao
125767,Nao,Sim,Nao,0.0,1.0,Nao
125768,Nao,Sim,Sim,0.0,1.0,Nao
125769,Nao,Sim,Nao,0.0,1.0,Nao
125770,Nao,Sim,Sim,0.0,1.0,Nao
125771,Sim,Sim,Sim,1.0,1.0,Nao
125772,Nao,Sim,Nao,1.0,0.0,Nao
125773,Sim,Sim,Nao,0.0,1.0,Nao
125774,Nao,Sim,Nao,0.0,1.0,Nao
125775,Nao,Nao,Nao,1.0,0.0,Nao
125777,Nao,Sim,Nao,0.0,1.0,Nao
125778,Nao,Sim,Sim,1.0,1.0,Nao
125779,Nao,Sim,Sim,1.0,0.0,Nao
125781,Sim,Sim,Sim,0.0,1.0,Nao
125782,Nao,Sim,Nao,0.0,1.0,Nao
125783,Nao,Sim,Nao,0.0,1.0,Nao
125784,Sim,Sim,Nao,0.0,2.0,Nao
125785,Nao,Sim,Sim,1.0,1.0,Nao
125789,Nao,Sim,Sim,0.0,1.0,Nao
125791,Nao,Sim,Sim,0.0,1.0,Nao
125792,Nao,Sim,Sim,0.0,1.0,Nao
